Product,Category,Cost,Discount,Quantity,SalesDate,CustomerID,CustomerReview,SalesPrice
Cookware Set,Promotions,86.24,1.34,7,2023-10-31,Customer_1,9546,85.084384
T-shirt,Promotions,267.43,7.86,7,2023-11-10,Customer_2,7163,246.41000200000002
Travel Mug,Online,116.5,4.02,1,2023-10-12,Customer_3,7934,111.8167
Headphones,Promotions,399.03,5.5,9,2023-09-23,Customer_1,629,377.08335
Gaming Console,Store,257.07,8.66,9,2023-10-26,Customer_2,8825,234.807738
Coffee Maker,Online,457.81,7.92,6,2023-10-30,Customer_3,1418,421.551448
Sunglasses,Store,88.51,9.58,1,2023-10-09,Customer_1,9456,80.030742
Desk Lamp,Promotions,124.6,9.47,3,2023-10-20,Customer_2,3678,112.80037999999999
Novel,Online,446.07,1.19,3,2023-09-15,Customer_3,9468,440.761767
Running Shoes,Gifts,294.39,7.2,5,2023-10-16,Customer_1,5652,273.19392
Microwave,Online,215.62,1.03,9,2023-10-09,Customer_2,819,213.399114
Digital Camera,Online,266.15,6.18,7,2023-10-11,Customer_3,7475,249.70192999999998
Sunglasses,Store,496.18,9.01,1,2023-11-08,Customer_1,8655,451.474182
Bluetooth Speaker,Store,182.26,7.93,10,2023-10-27,Customer_2,2854,167.806782
Laptop,Store,160.5,3.83,6,2023-10-28,Customer_3,9846,154.35285
Novel,Gifts,419.19,2.32,7,2023-10-23,Customer_1,7354,409.464792
Fitness Tracker,Gifts,147.99,2.39,4,2023-10-05,Customer_2,512,144.45303900000002
Travel Mug,Online,475.82,3.25,4,2023-11-10,Customer_3,5508,460.35585
Yoga Mat,Store,289.24,5.52,6,2023-09-30,Customer_1,8337,273.273952
Microwave,Store,454.23,4.35,8,2023-09-19,Customer_2,5589,434.470995
T-shirt,Promotions,323.97,9.54,9,2023-11-08,Customer_3,5142,293.063262
Sunglasses,Promotions,246.94,3.23,5,2023-10-04,Customer_1,1859,238.963838
Microwave,Promotions,261.25,9.03,7,2023-10-18,Customer_2,5341,237.65912500000002
Backpack,Gifts,175.12,1.85,9,2023-10-04,Customer_3,247,171.88028
Sunglasses,Promotions,326.64,3.18,3,2023-11-03,Customer_1,8066,316.252848
Cookware Set,Online,93.81,4.16,2,2023-10-20,Customer_2,6049,89.907504
Bluetooth Speaker,Promotions,141.84,2.65,8,2023-11-07,Customer_3,6392,138.08124
Microwave,Store,209.75,8.13,7,2023-10-21,Customer_1,299,192.697325
Bluetooth Speaker,Store,342.29,5.75,2,2023-11-13,Customer_2,5758,322.60832500000004
Running Shoes,Online,186.76,4.62,8,2023-10-14,Customer_3,2405,178.131688
Laptop,Promotions,123.02,3.87,4,2023-09-27,Customer_1,6689,118.259126
Laptop,Gifts,341.08,7.41,8,2023-10-08,Customer_2,3499,315.805972
Headphones,Online,401.55,4.41,7,2023-11-04,Customer_3,230,383.841645
Digital Camera,Promotions,100.45,6.33,10,2023-10-19,Customer_1,678,94.091515
Novel,Store,298.69,3.11,8,2023-09-18,Customer_2,3397,289.400741
Bluetooth Speaker,Gifts,342.5,5.57,1,2023-11-12,Customer_3,2930,323.42275
Fitness Tracker,Store,422.19,2.15,5,2023-10-16,Customer_1,7502,413.112915
Gaming Console,Store,418.79,3.79,6,2023-11-01,Customer_2,9143,402.917859
Coffee Maker,Online,111.4,2.84,3,2023-09-19,Customer_3,2738,108.23624000000001
Running Shoes,Store,292.66,3.9,5,2023-09-26,Customer_1,1291,281.24626
Coffee Maker,Store,331.57,1.6,7,2023-10-27,Customer_2,2267,326.26488
Fitness Tracker,Promotions,128.23,9.5,9,2023-10-30,Customer_3,8370,116.04814999999999
Candle Holder,Promotions,317.19,8.83,10,2023-11-12,Customer_1,4463,289.182123
Air Purifier,Store,308.45,3.48,3,2023-09-16,Customer_2,9063,297.71594
Air Purifier,Online,403.54,2.38,10,2023-10-17,Customer_3,8906,393.93574800000005
Desk Lamp,Gifts,133.06,9.69,8,2023-10-14,Customer_1,556,120.166486
Travel Mug,Online,369.09,2.96,2,2023-10-25,Customer_2,6132,358.16493599999995
Headphones,Store,441.73,4.58,1,2023-10-17,Customer_3,7569,421.49876600000005
Desk Lamp,Store,378.76,5.97,6,2023-10-26,Customer_1,3894,356.148028
Sunglasses,Promotions,433.86,6.0,10,2023-10-04,Customer_2,1315,407.8284
Headphones,Store,491.41,4.32,5,2023-10-15,Customer_3,5188,470.18108800000005
Gaming Console,Promotions,93.93,5.01,8,2023-10-05,Customer_1,5352,89.224107
Air Purifier,Store,479.13,6.16,8,2023-09-24,Customer_2,7779,449.615592
Sunglasses,Gifts,221.12,5.17,5,2023-11-10,Customer_3,9023,209.688096
T-shirt,Promotions,370.75,1.87,7,2023-10-15,Customer_1,3655,363.816975
Desk Lamp,Store,110.64,6.12,1,2023-10-20,Customer_2,7295,103.868832
Backpack,Store,262.64,2.24,7,2023-10-15,Customer_3,4270,256.756864
T-shirt,Gifts,372.14,5.41,5,2023-10-09,Customer_1,4766,352.007226
Yoga Mat,Store,215.64,5.96,5,2023-10-13,Customer_2,570,202.78785599999998
T-shirt,Gifts,183.68,5.89,1,2023-10-05,Customer_3,2263,172.86124800000002
Candle Holder,Online,276.22,2.45,4,2023-09-16,Customer_1,5449,269.45261000000005
Microwave,Store,375.65,3.48,2,2023-09-27,Customer_2,800,362.57738
Travel Mug,Online,224.94,1.89,1,2023-09-16,Customer_3,6997,220.688634
Headphones,Store,140.83,7.16,10,2023-09-20,Customer_1,4276,130.74657200000001
Microwave,Promotions,393.07,7.82,7,2023-10-08,Customer_2,4600,362.331926
Candle Holder,Promotions,347.27,7.37,10,2023-10-31,Customer_3,9408,321.676201
Novel,Online,450.75,4.68,6,2023-11-01,Customer_1,3219,429.6549
Sunglasses,Gifts,254.34,3.89,5,2023-11-04,Customer_2,6002,244.446174
Desk Lamp,Gifts,145.92,1.68,4,2023-11-03,Customer_3,8120,143.46854399999998
Gaming Console,Store,443.75,9.16,2,2023-09-27,Customer_1,1702,403.1025
Candle Holder,Promotions,180.22,1.54,5,2023-09-24,Customer_2,1136,177.444612
Travel Mug,Promotions,153.62,1.7,2,2023-10-14,Customer_3,7077,151.00846
Microwave,Store,253.07,7.56,2,2023-10-10,Customer_1,3130,233.937908
Air Purifier,Online,154.67,8.54,7,2023-10-11,Customer_2,4006,141.46118199999998
Novel,Online,152.36,6.63,8,2023-09-24,Customer_3,2918,142.258532
Yoga Mat,Gifts,365.79,6.85,10,2023-11-10,Customer_1,2848,340.733385
Smartphone,Gifts,285.47,1.33,9,2023-10-06,Customer_2,9230,281.67324900000006
Laptop,Online,479.15,1.83,3,2023-10-24,Customer_3,6398,470.381555
Novel,Store,70.48,6.49,1,2023-11-10,Customer_1,8935,65.905848
Fitness Tracker,Store,387.9,5.41,2,2023-09-25,Customer_2,1060,366.91461
Yoga Mat,Store,169.03,6.11,9,2023-11-05,Customer_3,8932,158.702267
Fitness Tracker,Online,68.2,7.91,3,2023-09-27,Customer_1,9604,62.80538
Coffee Maker,Promotions,326.93,9.86,9,2023-10-10,Customer_2,3106,294.694702
Cookware Set,Online,495.77,6.07,9,2023-09-27,Customer_3,7187,465.676761
Digital Camera,Store,136.03,7.45,7,2023-10-01,Customer_1,4482,125.895765
Headphones,Online,258.44,5.58,3,2023-10-20,Customer_2,8427,244.019048
Sunglasses,Online,81.94,1.05,10,2023-10-11,Customer_3,1499,81.07963
Digital Camera,Gifts,90.74,3.45,1,2023-09-24,Customer_1,3618,87.60947
Desk Lamp,Online,176.59,2.72,1,2023-09-17,Customer_2,676,171.786752
Laptop,Promotions,140.37,8.26,5,2023-11-04,Customer_3,2824,128.775438
Desk Lamp,Store,104.83,4.66,6,2023-10-04,Customer_1,8034,99.94492199999999
Backpack,Store,262.42,1.35,2,2023-09-22,Customer_2,1799,258.87733000000003
Fitness Tracker,Gifts,155.01,8.93,5,2023-09-25,Customer_3,7536,141.167607
Microwave,Store,350.32,4.74,9,2023-10-05,Customer_1,2276,333.714832
Bluetooth Speaker,Online,297.76,9.94,2,2023-10-07,Customer_2,1472,268.16265599999997
Bluetooth Speaker,Online,469.48,6.3,8,2023-10-07,Customer_3,8009,439.90276
Cookware Set,Store,124.92,2.74,4,2023-09-21,Customer_1,8518,121.497192
Bluetooth Speaker,Gifts,156.52,1.67,5,2023-10-26,Customer_2,5568,153.906116
Microwave,Online,125.73,6.76,6,2023-10-25,Customer_3,8887,117.230652
Running Shoes,Online,475.18,2.8,9,2023-11-09,Customer_1,9633,461.87496
Gaming Console,Promotions,109.41,5.68,4,2023-09-18,Customer_2,7410,103.195512
Digital Camera,Store,453.35,9.63,2,2023-09-15,Customer_3,1430,409.69239500000003
Laptop,Gifts,248.13,6.34,10,2023-10-19,Customer_1,3399,232.398558
Sunglasses,Online,277.09,3.67,2,2023-10-28,Customer_2,8799,266.920797
Gaming Console,Gifts,310.39,1.28,9,2023-09-28,Customer_3,8905,306.417008
Novel,Store,369.62,8.87,2,2023-11-13,Customer_1,5068,336.834706
Cookware Set,Store,463.73,6.07,9,2023-10-11,Customer_2,8614,435.581589
Smartphone,Online,416.26,6.79,9,2023-10-26,Customer_3,6426,387.995946
Yoga Mat,Online,467.36,6.34,2,2023-09-17,Customer_1,4878,437.729376
Coffee Maker,Promotions,296.46,8.54,7,2023-11-09,Customer_2,8164,271.142316
Backpack,Store,327.11,6.3,9,2023-09-24,Customer_3,2412,306.50207
Novel,Online,332.32,1.39,3,2023-11-05,Customer_1,292,327.70075199999997
Laptop,Gifts,305.0,5.64,10,2023-11-09,Customer_2,5907,287.798
Digital Camera,Gifts,169.89,5.28,5,2023-10-29,Customer_3,5976,160.919808
Running Shoes,Promotions,493.03,6.5,10,2023-10-30,Customer_1,8805,460.98305
T-shirt,Online,212.66,1.27,6,2023-11-07,Customer_2,6007,209.959218
Air Purifier,Online,143.02,3.87,9,2023-09-30,Customer_3,1265,137.485126
Backpack,Gifts,368.47,8.17,4,2023-10-30,Customer_1,3998,338.36600100000004
Air Purifier,Gifts,219.71,9.01,8,2023-10-04,Customer_2,6716,199.914129
Gaming Console,Promotions,190.85,4.39,6,2023-11-07,Customer_3,5544,182.471685
Headphones,Store,366.46,2.24,6,2023-09-27,Customer_1,1250,358.25129599999997
Air Purifier,Gifts,476.5,8.68,6,2023-09-21,Customer_2,3204,435.13980000000004
Yoga Mat,Online,451.17,4.54,8,2023-11-12,Customer_3,2322,430.686882
Coffee Maker,Gifts,334.95,2.24,5,2023-10-21,Customer_1,1980,327.44712
Sunglasses,Gifts,483.07,4.72,7,2023-10-01,Customer_2,3241,460.269096
Running Shoes,Store,371.59,3.81,9,2023-10-27,Customer_3,1946,357.432421
Sunglasses,Store,188.15,7.82,8,2023-09-20,Customer_1,3318,173.43667
T-shirt,Store,286.76,3.23,3,2023-10-04,Customer_2,8390,277.497652
Microwave,Online,318.89,9.96,8,2023-10-08,Customer_3,7379,287.128556
Air Purifier,Promotions,158.54,7.39,6,2023-10-24,Customer_1,5583,146.823894
Yoga Mat,Promotions,323.2,9.44,9,2023-09-17,Customer_2,2851,292.68992
Running Shoes,Store,259.19,6.66,3,2023-09-20,Customer_3,1537,241.927946
Gaming Console,Promotions,225.5,7.94,9,2023-10-20,Customer_1,7564,207.5953
Digital Camera,Promotions,396.12,7.54,7,2023-11-02,Customer_2,7364,366.252552
Headphones,Online,433.43,2.15,5,2023-09-27,Customer_3,1018,424.111255
Smartphone,Online,77.78,9.11,8,2023-09-21,Customer_1,8688,70.694242
Sunglasses,Gifts,431.61,2.73,7,2023-10-17,Customer_2,4028,419.827047
Fitness Tracker,Gifts,238.32,6.61,1,2023-09-16,Customer_3,9184,222.567048
T-shirt,Promotions,199.81,2.64,4,2023-10-20,Customer_1,7231,194.535016
Yoga Mat,Online,88.6,4.77,7,2023-10-08,Customer_2,9555,84.37378
Cookware Set,Store,467.31,6.37,7,2023-10-12,Customer_3,7897,437.542353
Bluetooth Speaker,Promotions,204.18,7.59,7,2023-10-29,Customer_1,5022,188.682738
Backpack,Gifts,251.36,3.06,5,2023-09-26,Customer_2,9874,243.668384
Microwave,Online,147.0,7.47,6,2023-09-15,Customer_3,6021,136.0191
Novel,Store,349.43,8.83,6,2023-10-11,Customer_1,5690,318.575331
Digital Camera,Store,428.6,4.45,5,2023-10-27,Customer_2,1609,409.5273
Candle Holder,Gifts,123.54,4.03,9,2023-10-19,Customer_3,7045,118.561338
Novel,Store,77.92,7.26,3,2023-10-27,Customer_1,9492,72.263008
Air Purifier,Promotions,301.03,7.94,7,2023-10-18,Customer_2,1247,277.12821799999995
Coffee Maker,Promotions,459.63,1.65,2,2023-09-19,Customer_3,5554,452.046105
Headphones,Store,385.28,6.86,2,2023-11-13,Customer_1,1658,358.849792
Smartphone,Gifts,338.42,7.08,1,2023-10-03,Customer_2,3262,314.45986400000004
T-shirt,Promotions,360.52,5.49,10,2023-10-30,Customer_3,4342,340.72745199999997
Coffee Maker,Gifts,465.12,5.6,6,2023-09-21,Customer_1,2487,439.07328
Digital Camera,Store,239.11,9.06,8,2023-10-03,Customer_2,4177,217.44663400000002
Air Purifier,Gifts,153.47,9.29,2,2023-10-26,Customer_3,4088,139.212637
Yoga Mat,Store,199.44,4.16,9,2023-11-05,Customer_1,5283,191.143296
Travel Mug,Gifts,58.37,9.77,9,2023-10-01,Customer_2,5173,52.667251
Cookware Set,Promotions,433.62,9.92,8,2023-09-19,Customer_3,2011,390.604896
Running Shoes,Online,126.99,9.01,1,2023-09-19,Customer_1,9139,115.54820099999999
Desk Lamp,Promotions,390.11,9.72,1,2023-09-17,Customer_2,1056,352.191308
Laptop,Online,87.77,4.36,4,2023-10-11,Customer_3,3782,83.94322799999999
Desk Lamp,Online,299.79,1.89,10,2023-10-10,Customer_1,2142,294.12396900000005
Smartphone,Store,435.58,9.85,9,2023-10-21,Customer_2,1894,392.67537
Headphones,Online,292.43,5.27,8,2023-11-06,Customer_3,7151,277.018939
Gaming Console,Gifts,247.69,6.05,6,2023-10-21,Customer_1,5291,232.704755
Novel,Promotions,110.49,6.28,9,2023-10-16,Customer_2,1892,103.551228
Air Purifier,Promotions,393.09,7.07,5,2023-09-19,Customer_3,4404,365.29853699999995
Gaming Console,Promotions,195.69,3.82,5,2023-10-03,Customer_1,5010,188.214642
Running Shoes,Online,189.43,5.6,1,2023-11-08,Customer_2,394,178.82192
Yoga Mat,Online,263.43,8.06,8,2023-10-25,Customer_3,4386,242.197542
Travel Mug,Promotions,341.48,5.44,9,2023-10-09,Customer_1,8535,322.90348800000004
Gaming Console,Promotions,399.22,6.17,5,2023-11-02,Customer_2,2282,374.58812600000005
Yoga Mat,Online,86.14,8.55,4,2023-11-01,Customer_3,2588,78.77503
Backpack,Promotions,224.14,7.8,5,2023-10-06,Customer_1,7164,206.65707999999998
Yoga Mat,Store,82.84,9.58,9,2023-11-12,Customer_2,426,74.90392800000001
Smartphone,Gifts,493.71,1.34,7,2023-09-29,Customer_3,8758,487.09428599999995
Gaming Console,Store,448.91,5.46,1,2023-10-18,Customer_1,1818,424.399514
Laptop,Gifts,51.21,2.81,5,2023-10-06,Customer_2,5769,49.770999
Coffee Maker,Gifts,51.27,5.36,8,2023-10-05,Customer_3,9776,48.521928
Gaming Console,Online,76.6,2.28,9,2023-09-15,Customer_1,3574,74.85351999999999
Laptop,Gifts,244.4,3.89,9,2023-10-23,Customer_2,9648,234.89284
Sunglasses,Gifts,443.0,9.23,7,2023-11-11,Customer_3,8917,402.11109999999996
Digital Camera,Gifts,398.24,7.93,7,2023-10-16,Customer_1,5325,366.65956800000004
Desk Lamp,Promotions,239.95,5.17,1,2023-09-30,Customer_2,4905,227.54458499999998
Desk Lamp,Online,419.21,4.51,9,2023-09-26,Customer_3,8052,400.303629
Cookware Set,Store,464.99,7.95,5,2023-09-15,Customer_1,8777,428.023295
Running Shoes,Promotions,196.65,3.25,3,2023-09-18,Customer_2,5755,190.25887500000002
Candle Holder,Promotions,478.58,9.9,8,2023-10-25,Customer_3,2033,431.20058
Running Shoes,Gifts,258.4,1.03,6,2023-10-13,Customer_1,4039,255.73847999999998
Desk Lamp,Online,73.73,2.19,8,2023-10-27,Customer_2,5798,72.115313
T-shirt,Online,225.31,1.49,5,2023-11-03,Customer_3,7992,221.952881
Laptop,Promotions,336.87,9.66,6,2023-10-09,Customer_1,991,304.328358
Sunglasses,Gifts,375.34,7.08,3,2023-11-02,Customer_2,5201,348.765928
Headphones,Store,379.47,7.45,3,2023-10-11,Customer_3,7364,351.19948500000004
Novel,Online,214.44,2.29,1,2023-09-18,Customer_1,5744,209.529324
Bluetooth Speaker,Online,186.82,4.73,3,2023-10-12,Customer_2,6550,177.98341399999998
Bluetooth Speaker,Promotions,227.82,2.27,4,2023-09-26,Customer_3,2449,222.648486
Candle Holder,Gifts,53.95,8.02,7,2023-10-30,Customer_1,8251,49.62321
Desk Lamp,Gifts,103.43,1.41,6,2023-09-20,Customer_2,4595,101.971637
Coffee Maker,Gifts,299.31,4.27,2,2023-10-30,Customer_3,4238,286.529463
Air Purifier,Gifts,355.34,4.12,9,2023-10-26,Customer_1,1630,340.69999199999995
Novel,Promotions,115.77,5.2,5,2023-11-03,Customer_2,7029,109.74996
Gaming Console,Store,272.91,4.54,3,2023-10-21,Customer_3,3827,260.51988600000004
Candle Holder,Online,425.31,9.83,10,2023-10-02,Customer_1,9116,383.502027
Bluetooth Speaker,Promotions,78.5,4.09,10,2023-09-28,Customer_2,1455,75.28935
Cookware Set,Gifts,219.77,5.95,9,2023-09-19,Customer_3,4893,206.69368500000002
Cookware Set,Online,199.11,8.34,4,2023-09-15,Customer_1,7143,182.50422600000002
Laptop,Gifts,432.36,5.87,10,2023-09-24,Customer_2,3320,406.98046800000003
Coffee Maker,Promotions,436.63,9.07,4,2023-10-03,Customer_3,4923,397.02765899999997
Laptop,Online,394.45,5.28,7,2023-11-12,Customer_1,2677,373.62304
Microwave,Gifts,438.03,2.54,6,2023-09-26,Customer_2,3201,426.90403799999996
Fitness Tracker,Promotions,335.21,7.06,5,2023-09-15,Customer_3,2442,311.544174
Fitness Tracker,Store,105.47,8.58,3,2023-10-19,Customer_1,5159,96.42067399999999
Laptop,Gifts,477.49,7.75,4,2023-10-18,Customer_2,894,440.484525
Travel Mug,Gifts,108.78,3.21,7,2023-09-30,Customer_3,276,105.288162
Microwave,Online,58.07,5.75,7,2023-10-15,Customer_1,9806,54.730975
Air Purifier,Store,160.11,2.51,5,2023-10-02,Customer_2,9630,156.091239
Fitness Tracker,Store,184.48,4.78,3,2023-09-27,Customer_3,5573,175.661856
Smartphone,Promotions,440.56,8.22,6,2023-10-13,Customer_1,679,404.34596799999997
Coffee Maker,Gifts,361.3,3.18,5,2023-09-25,Customer_2,7179,349.81066
Travel Mug,Gifts,198.56,2.5,1,2023-11-12,Customer_3,5714,193.596
Desk Lamp,Online,127.83,8.7,1,2023-10-21,Customer_1,632,116.70879
Digital Camera,Gifts,128.19,3.35,9,2023-10-09,Customer_2,7981,123.895635
Novel,Gifts,137.81,9.69,1,2023-10-02,Customer_3,3529,124.456211
Gaming Console,Promotions,478.69,6.76,5,2023-10-12,Customer_1,474,446.330556
Sunglasses,Promotions,400.64,3.22,7,2023-09-26,Customer_2,9427,387.739392
Coffee Maker,Online,250.61,6.52,7,2023-10-10,Customer_3,4005,234.270228
Digital Camera,Promotions,296.49,4.83,9,2023-10-03,Customer_1,6604,282.169533
Novel,Gifts,62.67,8.23,8,2023-10-01,Customer_2,4894,57.512259
Air Purifier,Store,58.58,7.73,6,2023-09-24,Customer_3,8156,54.051766
Novel,Store,383.6,1.36,6,2023-11-10,Customer_1,5698,378.38304000000005
Yoga Mat,Promotions,249.36,9.5,10,2023-09-21,Customer_2,8042,225.6708
Fitness Tracker,Promotions,431.16,8.46,7,2023-11-11,Customer_3,7814,394.683864
Desk Lamp,Promotions,131.62,7.55,10,2023-10-13,Customer_1,8372,121.68269000000001
Backpack,Online,165.34,3.41,3,2023-11-08,Customer_2,6362,159.701906
Bluetooth Speaker,Online,477.73,8.84,5,2023-11-05,Customer_3,6619,435.498668
Novel,Gifts,251.2,5.19,10,2023-10-07,Customer_1,619,238.16271999999998
Yoga Mat,Gifts,66.69,4.22,9,2023-11-02,Customer_2,8026,63.875682
Headphones,Online,343.59,1.13,10,2023-10-12,Customer_3,562,339.707433
Candle Holder,Promotions,421.37,2.0,6,2023-09-17,Customer_1,7765,412.9426
Desk Lamp,Online,127.57,1.5,4,2023-10-06,Customer_2,8453,125.65644999999999
Desk Lamp,Store,484.84,7.49,7,2023-11-11,Customer_3,9948,448.525484
Candle Holder,Online,466.59,5.32,2,2023-11-03,Customer_1,2584,441.767412
Travel Mug,Online,338.12,4.43,10,2023-11-07,Customer_2,4402,323.141284
Running Shoes,Store,400.49,5.09,1,2023-10-03,Customer_3,1387,380.105059
T-shirt,Promotions,343.47,6.96,1,2023-09-19,Customer_1,4277,319.56448800000004
Smartphone,Store,466.93,3.97,7,2023-10-17,Customer_2,4705,448.392879
Bluetooth Speaker,Online,95.14,5.01,5,2023-11-09,Customer_3,633,90.373486
Coffee Maker,Gifts,314.6,3.02,5,2023-10-22,Customer_1,677,305.09908
Microwave,Online,387.85,8.0,3,2023-09-28,Customer_2,3425,356.822
Headphones,Store,472.98,2.88,6,2023-09-25,Customer_3,6044,459.358176
Bluetooth Speaker,Online,384.32,3.67,2,2023-10-29,Customer_1,679,370.215456
T-shirt,Gifts,143.43,6.28,8,2023-10-11,Customer_2,4831,134.422596
Running Shoes,Gifts,127.32,6.04,2,2023-10-27,Customer_3,9055,119.62987199999999
Laptop,Gifts,83.44,6.07,3,2023-10-13,Customer_1,1263,78.375192
Candle Holder,Gifts,214.66,1.32,3,2023-10-07,Customer_2,555,211.82648799999998
T-shirt,Promotions,115.59,6.95,2,2023-10-17,Customer_3,8505,107.556495
Fitness Tracker,Online,303.96,6.48,1,2023-11-07,Customer_1,8014,284.26339199999995
Travel Mug,Online,271.06,7.2,8,2023-10-21,Customer_2,9972,251.54368
Candle Holder,Online,469.59,2.16,2,2023-11-02,Customer_3,9019,459.44685599999997
Desk Lamp,Gifts,335.28,4.35,9,2023-10-24,Customer_1,8016,320.69532
Air Purifier,Store,175.06,1.68,2,2023-10-05,Customer_2,5453,172.118992
Fitness Tracker,Promotions,296.42,1.01,3,2023-09-25,Customer_3,4583,293.42615800000004
Backpack,Online,105.46,2.88,8,2023-10-12,Customer_1,7880,102.42275199999999
Novel,Promotions,419.22,7.31,7,2023-10-07,Customer_2,5017,388.575018
Headphones,Store,105.19,2.9,2,2023-11-06,Customer_3,6180,102.13949
Running Shoes,Online,448.1,10.0,6,2023-10-13,Customer_1,1857,403.29
Digital Camera,Gifts,235.49,4.01,9,2023-10-08,Customer_2,9929,226.046851
Gaming Console,Online,98.05,1.99,1,2023-09-16,Customer_3,2803,96.098805
Travel Mug,Store,199.07,4.16,5,2023-09-21,Customer_1,4526,190.78868799999998
Air Purifier,Store,201.8,2.98,6,2023-10-18,Customer_2,2718,195.78636
Backpack,Gifts,416.8,6.61,4,2023-09-26,Customer_3,566,389.24952
Bluetooth Speaker,Online,314.35,8.36,3,2023-10-29,Customer_1,9764,288.07034000000004
Digital Camera,Store,171.42,6.31,4,2023-10-03,Customer_2,9943,160.603398
Bluetooth Speaker,Promotions,317.47,4.41,10,2023-10-12,Customer_3,1938,303.469573
Laptop,Store,449.01,3.98,7,2023-09-18,Customer_1,5991,431.139402
Desk Lamp,Promotions,354.01,4.1,9,2023-11-10,Customer_2,1860,339.49559
Sunglasses,Store,167.95,6.43,5,2023-11-09,Customer_3,5739,157.150815
Cookware Set,Store,490.78,9.18,5,2023-10-21,Customer_1,6060,445.72639599999997
Laptop,Online,240.39,1.6,1,2023-09-15,Customer_2,4540,236.54376
Novel,Online,57.26,7.14,1,2023-09-27,Customer_3,7694,53.171636
Bluetooth Speaker,Online,267.76,1.78,8,2023-11-07,Customer_1,4692,262.993872
Coffee Maker,Promotions,420.19,5.1,8,2023-10-07,Customer_2,5717,398.76031
